id,date,Unnamed: 0,year,month,day,cycle,trend
0,2013-01-20,0,2013,1,20,395.64,394.41
1,2013-01-21,1,2013,1,21,395.67,394.42
2,2013-01-22,2,2013,1,22,395.69,394.43
3,2013-01-23,3,2013,1,23,395.72,394.43
4,2013-01-24,4,2013,1,24,395.75,394.44
5,2013-01-25,5,2013,1,25,395.78,394.45
6,2013-01-26,6,2013,1,26,395.8,394.46
7,2013-01-27,7,2013,1,27,395.83,394.46
8,2013-01-28,8,2013,1,28,395.86,394.47
9,2013-01-29,9,2013,1,29,395.89,394.48
10,2013-01-30,10,2013,1,30,395.91,394.49
11,2013-01-31,11,2013,1,31,395.94,394.49
12,2013-02-01,12,2013,2,1,395.96,394.5
13,2013-02-02,13,2013,2,2,395.99,394.51
14,2013-02-03,14,2013,2,3,396.01,394.52
15,2013-02-04,15,2013,2,4,396.04,394.52
16,2013-02-05,16,2013,2,5,396.06,394.53
17,2013-02-06,17,2013,2,6,396.08,394.54
18,2013-02-07,18,2013,2,7,396.11,394.54
19,2013-02-08,19,2013,2,8,396.13,394.55
20,2013-02-09,20,2013,2,9,396.15,394.56
21,2013-02-10,21,2013,2,10,396.17,394.57
22,2013-02-11,22,2013,2,11,396.19,394.57
23,2013-02-12,23,2013,2,12,396.21,394.58
24,2013-02-13,24,2013,2,13,396.22,394.59
25,2013-02-14,25,2013,2,14,396.24,394.6
26,2013-02-15,26,2013,2,15,396.26,394.6
27,2013-02-16,27,2013,2,16,396.27,394.61
28,2013-02-17,28,2013,2,17,396.28,394.62
29,2013-02-18,29,2013,2,18,396.3,394.63
30,2013-02-19,30,2013,2,19,396.31,394.63
31,2013-02-20,31,2013,2,20,396.32,394.64
32,2013-02-21,32,2013,2,21,396.33,394.65
33,2013-02-22,33,2013,2,22,396.34,394.66
34,2013-02-23,34,2013,2,23,396.35,394.66
35,2013-02-24,35,2013,2,24,396.36,394.67
36,2013-02-25,36,2013,2,25,396.36,394.68
37,2013-02-26,37,2013,2,26,396.37,394.69
38,2013-02-27,38,2013,2,27,396.38,394.69
39,2013-02-28,39,2013,2,28,396.38,394.7
40,2013-03-01,40,2013,3,1,396.39,394.71
41,2013-03-02,41,2013,3,2,396.39,394.72
42,2013-03-03,42,2013,3,3,396.39,394.72
43,2013-03-04,43,2013,3,4,396.4,394.73
44,2013-03-05,44,2013,3,5,396.4,394.74
45,2013-03-06,45,2013,3,6,396.4,394.74
46,2013-03-07,46,2013,3,7,396.4,394.75
47,2013-03-08,47,2013,3,8,396.41,394.76
48,2013-03-09,48,2013,3,9,396.41,394.77
49,2013-03-10,49,2013,3,10,396.41,394.77
50,2013-03-11,50,2013,3,11,396.41,394.78
51,2013-03-12,51,2013,3,12,396.41,394.79
52,2013-03-13,52,2013,3,13,396.42,394.8
53,2013-03-14,53,2013,3,14,396.42,394.8
54,2013-03-15,54,2013,3,15,396.42,394.81
55,2013-03-16,55,2013,3,16,396.42,394.82
56,2013-03-17,56,2013,3,17,396.43,394.83
57,2013-03-18,57,2013,3,18,396.43,394.83
58,2013-03-19,58,2013,3,19,396.44,394.84
59,2013-03-20,59,2013,3,20,396.44,394.85
60,2013-03-21,60,2013,3,21,396.45,394.85
61,2013-03-22,61,2013,3,22,396.45,394.86
62,2013-03-23,62,2013,3,23,396.46,394.87
63,2013-03-24,63,2013,3,24,396.47,394.88
64,2013-03-25,64,2013,3,25,396.48,394.88
65,2013-03-26,65,2013,3,26,396.49,394.89
66,2013-03-27,66,2013,3,27,396.5,394.9
67,2013-03-28,67,2013,3,28,396.51,394.91
68,2013-03-29,68,2013,3,29,396.53,394.91
69,2013-03-30,69,2013,3,30,396.54,394.92
70,2013-03-31,70,2013,3,31,396.56,394.93
71,2013-04-01,71,2013,4,1,396.57,394.93
72,2013-04-02,72,2013,4,2,396.59,394.94
73,2013-04-03,73,2013,4,3,396.61,394.95
74,2013-04-04,74,2013,4,4,396.63,394.96
75,2013-04-05,75,2013,4,5,396.65,394.96
76,2013-04-06,76,2013,4,6,396.67,394.97
77,2013-04-07,77,2013,4,7,396.69,394.98
78,2013-04-08,78,2013,4,8,396.71,394.99
79,2013-04-09,79,2013,4,9,396.74,394.99
80,2013-04-10,80,2013,4,10,396.76,395.0
81,2013-04-11,81,2013,4,11,396.79,395.01
82,2013-04-12,82,2013,4,12,396.81,395.01
83,2013-04-13,83,2013,4,13,396.84,395.02
84,2013-04-14,84,2013,4,14,396.87,395.03
85,2013-04-15,85,2013,4,15,396.9,395.04
86,2013-04-16,86,2013,4,16,396.93,395.04
87,2013-04-17,87,2013,4,17,396.96,395.05
88,2013-04-18,88,2013,4,18,396.99,395.06
89,2013-04-19,89,2013,4,19,397.02,395.06
90,2013-04-20,90,2013,4,20,397.04,395.07
91,2013-04-21,91,2013,4,21,397.07,395.08
92,2013-04-22,92,2013,4,22,397.1,395.09
93,2013-04-23,93,2013,4,23,397.13,395.09
94,2013-04-24,94,2013,4,24,397.16,395.1
95,2013-04-25,95,2013,4,25,397.19,395.11
96,2013-04-26,96,2013,4,26,397.22,395.11
97,2013-04-27,97,2013,4,27,397.25,395.12
98,2013-04-28,98,2013,4,28,397.28,395.13
99,2013-04-29,99,2013,4,29,397.3,395.14
100,2013-04-30,100,2013,4,30,397.33,395.14
101,2013-05-01,101,2013,5,1,397.35,395.15
102,2013-05-02,102,2013,5,2,397.38,395.16
103,2013-05-03,103,2013,5,3,397.4,395.16
104,2013-05-04,104,2013,5,4,397.42,395.17
105,2013-05-05,105,2013,5,5,397.44,395.18
106,2013-05-06,106,2013,5,6,397.46,395.19
107,2013-05-07,107,2013,5,7,397.48,395.19
108,2013-05-08,108,2013,5,8,397.49,395.2
109,2013-05-09,109,2013,5,9,397.5,395.21
110,2013-05-10,110,2013,5,10,397.52,395.21
111,2013-05-11,111,2013,5,11,397.53,395.22
112,2013-05-12,112,2013,5,12,397.53,395.23
113,2013-05-13,113,2013,5,13,397.54,395.24
114,2013-05-14,114,2013,5,14,397.54,395.24
115,2013-05-15,115,2013,5,15,397.54,395.25
116,2013-05-16,116,2013,5,16,397.54,395.26
117,2013-05-17,117,2013,5,17,397.54,395.26
118,2013-05-18,118,2013,5,18,397.54,395.27
119,2013-05-19,119,2013,5,19,397.53,395.28
120,2013-05-20,120,2013,5,20,397.52,395.28
121,2013-05-21,121,2013,5,21,397.51,395.29
122,2013-05-22,122,2013,5,22,397.49,395.3
123,2013-05-23,123,2013,5,23,397.48,395.31
124,2013-05-24,124,2013,5,24,397.46,395.31
125,2013-05-25,125,2013,5,25,397.44,395.32
126,2013-05-26,126,2013,5,26,397.41,395.33
127,2013-05-27,127,2013,5,27,397.39,395.33
128,2013-05-28,128,2013,5,28,397.36,395.34
129,2013-05-29,129,2013,5,29,397.33,395.35
130,2013-05-30,130,2013,5,30,397.29,395.35
131,2013-05-31,131,2013,5,31,397.26,395.36
132,2013-06-01,132,2013,6,1,397.22,395.37
133,2013-06-02,133,2013,6,2,397.18,395.38
134,2013-06-03,134,2013,6,3,397.14,395.38
135,2013-06-04,135,2013,6,4,397.09,395.39
136,2013-06-05,136,2013,6,5,397.05,395.4
137,2013-06-06,137,2013,6,6,397.0,395.4
138,2013-06-07,138,2013,6,7,396.95,395.41
139,2013-06-08,139,2013,6,8,396.89,395.42
140,2013-06-09,140,2013,6,9,396.84,395.42
141,2013-06-10,141,2013,6,10,396.78,395.43
142,2013-06-11,142,2013,6,11,396.73,395.44
143,2013-06-12,143,2013,6,12,396.67,395.44
144,2013-06-13,144,2013,6,13,396.61,395.45
145,2013-06-14,145,2013,6,14,396.54,395.46
146,2013-06-15,146,2013,6,15,396.48,395.46
147,2013-06-16,147,2013,6,16,396.42,395.47
148,2013-06-17,148,2013,6,17,396.35,395.48
149,2013-06-18,149,2013,6,18,396.28,395.49
150,2013-06-19,150,2013,6,19,396.21,395.49
151,2013-06-20,151,2013,6,20,396.15,395.5
152,2013-06-21,152,2013,6,21,396.08,395.51
153,2013-06-22,153,2013,6,22,396.01,395.51
154,2013-06-23,154,2013,6,23,395.93,395.52
155,2013-06-24,155,2013,6,24,395.86,395.53
156,2013-06-25,156,2013,6,25,395.79,395.53
157,2013-06-26,157,2013,6,26,395.72,395.54
158,2013-06-27,158,2013,6,27,395.64,395.55
159,2013-06-28,159,2013,6,28,395.57,395.55
160,2013-06-29,160,2013,6,29,395.5,395.56
161,2013-06-30,161,2013,6,30,395.42,395.57
162,2013-07-01,162,2013,7,1,395.35,395.57
163,2013-07-02,163,2013,7,2,395.27,395.58
164,2013-07-03,164,2013,7,3,395.2,395.59
165,2013-07-04,165,2013,7,4,395.13,395.59
166,2013-07-05,166,2013,7,5,395.05,395.6
167,2013-07-06,167,2013,7,6,394.98,395.61
168,2013-07-07,168,2013,7,7,394.91,395.61
169,2013-07-08,169,2013,7,8,394.84,395.62
170,2013-07-09,170,2013,7,9,394.77,395.63
171,2013-07-10,171,2013,7,10,394.69,395.63
172,2013-07-11,172,2013,7,11,394.62,395.64
173,2013-07-12,173,2013,7,12,394.55,395.65
174,2013-07-13,174,2013,7,13,394.49,395.65
175,2013-07-14,175,2013,7,14,394.42,395.66
176,2013-07-15,176,2013,7,15,394.35,395.67
177,2013-07-16,177,2013,7,16,394.28,395.67
178,2013-07-17,178,2013,7,17,394.22,395.68
179,2013-07-18,179,2013,7,18,394.15,395.69
180,2013-07-19,180,2013,7,19,394.09,395.69
181,2013-07-20,181,2013,7,20,394.03,395.7
182,2013-07-21,182,2013,7,21,393.96,395.71
183,2013-07-22,183,2013,7,22,393.9,395.71
184,2013-07-23,184,2013,7,23,393.84,395.72
185,2013-07-24,185,2013,7,24,393.78,395.73
186,2013-07-25,186,2013,7,25,393.73,395.73
187,2013-07-26,187,2013,7,26,393.67,395.74
188,2013-07-27,188,2013,7,27,393.62,395.75
189,2013-07-28,189,2013,7,28,393.56,395.75
190,2013-07-29,190,2013,7,29,393.51,395.76
191,2013-07-30,191,2013,7,30,393.46,395.77
192,2013-07-31,192,2013,7,31,393.41,395.77
193,2013-08-01,193,2013,8,1,393.36,395.78
194,2013-08-02,194,2013,8,2,393.31,395.79
195,2013-08-03,195,2013,8,3,393.27,395.79
196,2013-08-04,196,2013,8,4,393.22,395.8
197,2013-08-05,197,2013,8,5,393.18,395.81
198,2013-08-06,198,2013,8,6,393.14,395.81
199,2013-08-07,199,2013,8,7,393.09,395.82
200,2013-08-08,200,2013,8,8,393.06,395.82
201,2013-08-09,201,2013,8,9,393.02,395.83
202,2013-08-10,202,2013,8,10,392.98,395.84
203,2013-08-11,203,2013,8,11,392.95,395.84
204,2013-08-12,204,2013,8,12,392.91,395.85
205,2013-08-13,205,2013,8,13,392.88,395.86
206,2013-08-14,206,2013,8,14,392.85,395.86
207,2013-08-15,207,2013,8,15,392.83,395.87
208,2013-08-16,208,2013,8,16,392.8,395.88
209,2013-08-17,209,2013,8,17,392.77,395.88
210,2013-08-18,210,2013,8,18,392.75,395.89
211,2013-08-19,211,2013,8,19,392.73,395.9
212,2013-08-20,212,2013,8,20,392.71,395.9
213,2013-08-21,213,2013,8,21,392.69,395.91
214,2013-08-22,214,2013,8,22,392.67,395.91
215,2013-08-23,215,2013,8,23,392.66,395.92
216,2013-08-24,216,2013,8,24,392.65,395.93
217,2013-08-25,217,2013,8,25,392.63,395.93
218,2013-08-26,218,2013,8,26,392.62,395.94
219,2013-08-27,219,2013,8,27,392.62,395.95
220,2013-08-28,220,2013,8,28,392.61,395.95
221,2013-08-29,221,2013,8,29,392.61,395.96
222,2013-08-30,222,2013,8,30,392.6,395.96
223,2013-08-31,223,2013,8,31,392.6,395.97
224,2013-09-01,224,2013,9,1,392.61,395.98
225,2013-09-02,225,2013,9,2,392.61,395.98
226,2013-09-03,226,2013,9,3,392.61,395.99
227,2013-09-04,227,2013,9,4,392.62,396.0
228,2013-09-05,228,2013,9,5,392.63,396.0
229,2013-09-06,229,2013,9,6,392.64,396.01
230,2013-09-07,230,2013,9,7,392.65,396.01
231,2013-09-08,231,2013,9,8,392.67,396.02
232,2013-09-09,232,2013,9,9,392.68,396.03
233,2013-09-10,233,2013,9,10,392.7,396.03
234,2013-09-11,234,2013,9,11,392.72,396.04
235,2013-09-12,235,2013,9,12,392.74,396.05
236,2013-09-13,236,2013,9,13,392.77,396.05
237,2013-09-14,237,2013,9,14,392.79,396.06
238,2013-09-15,238,2013,9,15,392.82,396.06
239,2013-09-16,239,2013,9,16,392.85,396.07
240,2013-09-17,240,2013,9,17,392.88,396.08
241,2013-09-18,241,2013,9,18,392.91,396.08
242,2013-09-19,242,2013,9,19,392.95,396.09
243,2013-09-20,243,2013,9,20,392.98,396.1
244,2013-09-21,244,2013,9,21,393.02,396.1
245,2013-09-22,245,2013,9,22,393.06,396.11
246,2013-09-23,246,2013,9,23,393.1,396.11
247,2013-09-24,247,2013,9,24,393.14,396.12
248,2013-09-25,248,2013,9,25,393.19,396.13
249,2013-09-26,249,2013,9,26,393.23,396.13
250,2013-09-27,250,2013,9,27,393.28,396.14
251,2013-09-28,251,2013,9,28,393.32,396.14
252,2013-09-29,252,2013,9,29,393.37,396.15
253,2013-09-30,253,2013,9,30,393.42,396.16
254,2013-10-01,254,2013,10,1,393.48,396.16
255,2013-10-02,255,2013,10,2,393.53,396.17
256,2013-10-03,256,2013,10,3,393.58,396.17
257,2013-10-04,257,2013,10,4,393.64,396.18
258,2013-10-05,258,2013,10,5,393.69,396.19
259,2013-10-06,259,2013,10,6,393.75,396.19
260,2013-10-07,260,2013,10,7,393.8,396.2
261,2013-10-08,261,2013,10,8,393.86,396.2
262,2013-10-09,262,2013,10,9,393.92,396.21
263,2013-10-10,263,2013,10,10,393.98,396.22
264,2013-10-11,264,2013,10,11,394.04,396.22
265,2013-10-12,265,2013,10,12,394.1,396.23
266,2013-10-13,266,2013,10,13,394.16,396.23
267,2013-10-14,267,2013,10,14,394.22,396.24
268,2013-10-15,268,2013,10,15,394.29,396.25
269,2013-10-16,269,2013,10,16,394.35,396.25
270,2013-10-17,270,2013,10,17,394.41,396.26
271,2013-10-18,271,2013,10,18,394.47,396.26
272,2013-10-19,272,2013,10,19,394.54,396.27
273,2013-10-20,273,2013,10,20,394.6,396.28
274,2013-10-21,274,2013,10,21,394.66,396.28
275,2013-10-22,275,2013,10,22,394.73,396.29
276,2013-10-23,276,2013,10,23,394.79,396.29
277,2013-10-24,277,2013,10,24,394.85,396.3
278,2013-10-25,278,2013,10,25,394.92,396.3
279,2013-10-26,279,2013,10,26,394.98,396.31
280,2013-10-27,280,2013,10,27,395.04,396.32
281,2013-10-28,281,2013,10,28,395.11,396.32
282,2013-10-29,282,2013,10,29,395.17,396.33
283,2013-10-30,283,2013,10,30,395.23,396.33
284,2013-10-31,284,2013,10,31,395.29,396.34
285,2013-11-01,285,2013,11,1,395.35,396.35
286,2013-11-02,286,2013,11,2,395.41,396.35
287,2013-11-03,287,2013,11,3,395.48,396.36
288,2013-11-04,288,2013,11,4,395.54,396.36
289,2013-11-05,289,2013,11,5,395.6,396.37
290,2013-11-06,290,2013,11,6,395.66,396.37
291,2013-11-07,291,2013,11,7,395.71,396.38
292,2013-11-08,292,2013,11,8,395.77,396.39
293,2013-11-09,293,2013,11,9,395.83,396.39
294,2013-11-10,294,2013,11,10,395.89,396.4
295,2013-11-11,295,2013,11,11,395.94,396.4
296,2013-11-12,296,2013,11,12,396.0,396.41
297,2013-11-13,297,2013,11,13,396.05,396.41
298,2013-11-14,298,2013,11,14,396.11,396.42
299,2013-11-15,299,2013,11,15,396.16,396.43
300,2013-11-16,300,2013,11,16,396.22,396.43
301,2013-11-17,301,2013,11,17,396.27,396.44
302,2013-11-18,302,2013,11,18,396.32,396.44
303,2013-11-19,303,2013,11,19,396.37,396.45
304,2013-11-20,304,2013,11,20,396.42,396.45
305,2013-11-21,305,2013,11,21,396.47,396.46
306,2013-11-22,306,2013,11,22,396.52,396.47
307,2013-11-23,307,2013,11,23,396.56,396.47
308,2013-11-24,308,2013,11,24,396.61,396.48
309,2013-11-25,309,2013,11,25,396.66,396.48
310,2013-11-26,310,2013,11,26,396.7,396.49
311,2013-11-27,311,2013,11,27,396.74,396.49
312,2013-11-28,312,2013,11,28,396.79,396.5
313,2013-11-29,313,2013,11,29,396.83,396.5
314,2013-11-30,314,2013,11,30,396.87,396.51
315,2013-12-01,315,2013,12,1,396.91,396.52
316,2013-12-02,316,2013,12,2,396.95,396.52
317,2013-12-03,317,2013,12,3,396.99,396.53
318,2013-12-04,318,2013,12,4,397.02,396.53
319,2013-12-05,319,2013,12,5,397.06,396.54
320,2013-12-06,320,2013,12,6,397.1,396.54
321,2013-12-07,321,2013,12,7,397.13,396.55
322,2013-12-08,322,2013,12,8,397.16,396.55
323,2013-12-09,323,2013,12,9,397.19,396.56
324,2013-12-10,324,2013,12,10,397.23,396.57
325,2013-12-11,325,2013,12,11,397.26,396.57
326,2013-12-12,326,2013,12,12,397.29,396.58
327,2013-12-13,327,2013,12,13,397.31,396.58
328,2013-12-14,328,2013,12,14,397.34,396.59
329,2013-12-15,329,2013,12,15,397.37,396.59
330,2013-12-16,330,2013,12,16,397.39,396.6
331,2013-12-17,331,2013,12,17,397.42,396.6
332,2013-12-18,332,2013,12,18,397.44,396.61
333,2013-12-19,333,2013,12,19,397.46,396.62
334,2013-12-20,334,2013,12,20,397.49,396.62
335,2013-12-21,335,2013,12,21,397.51,396.63
336,2013-12-22,336,2013,12,22,397.53,396.63
337,2013-12-23,337,2013,12,23,397.55,396.64
338,2013-12-24,338,2013,12,24,397.57,396.64
339,2013-12-25,339,2013,12,25,397.58,396.65
340,2013-12-26,340,2013,12,26,397.6,396.65
341,2013-12-27,341,2013,12,27,397.62,396.66
342,2013-12-28,342,2013,12,28,397.63,396.66
343,2013-12-29,343,2013,12,29,397.65,396.67
344,2013-12-30,344,2013,12,30,397.66,396.68
345,2013-12-31,345,2013,12,31,397.68,396.68
346,2014-01-01,346,2014,1,1,397.69,396.69
347,2014-01-02,347,2014,1,2,397.71,396.69
348,2014-01-03,348,2014,1,3,397.72,396.7
349,2014-01-04,349,2014,1,4,397.73,396.7
350,2014-01-05,350,2014,1,5,397.74,396.71
351,2014-01-06,351,2014,1,6,397.76,396.71
352,2014-01-07,352,2014,1,7,397.77,396.72
353,2014-01-08,353,2014,1,8,397.78,396.72
354,2014-01-09,354,2014,1,9,397.79,396.73
355,2014-01-10,355,2014,1,10,397.8,396.73
356,2014-01-11,356,2014,1,11,397.81,396.74
357,2014-01-12,357,2014,1,12,397.83,396.74
358,2014-01-13,358,2014,1,13,397.84,396.75
359,2014-01-14,359,2014,1,14,397.85,396.76
360,2014-01-15,360,2014,1,15,397.86,396.76
361,2014-01-16,361,2014,1,16,397.87,396.77
362,2014-01-17,362,2014,1,17,397.88,396.77
363,2014-01-18,363,2014,1,18,397.89,396.78
364,2014-01-19,364,2014,1,19,397.91,396.78
365,2014-01-20,365,2014,1,20,397.92,396.79
366,2014-01-21,366,2014,1,21,397.93,396.79
367,2014-01-22,367,2014,1,22,397.94,396.8
368,2014-01-23,368,2014,1,23,397.96,396.8
369,2014-01-24,369,2014,1,24,397.97,396.81
370,2014-01-25,370,2014,1,25,397.98,396.81
371,2014-01-26,371,2014,1,26,398.0,396.82
372,2014-01-27,372,2014,1,27,398.01,396.82
373,2014-01-28,373,2014,1,28,398.03,396.83
374,2014-01-29,374,2014,1,29,398.04,396.83
375,2014-01-30,375,2014,1,30,398.06,396.84
376,2014-01-31,376,2014,1,31,398.07,396.85
377,2014-02-01,377,2014,2,1,398.09,396.85
378,2014-02-02,378,2014,2,2,398.1,396.86
379,2014-02-03,379,2014,2,3,398.12,396.86
380,2014-02-04,380,2014,2,4,398.14,396.87
381,2014-02-05,381,2014,2,5,398.15,396.87
382,2014-02-06,382,2014,2,6,398.17,396.88
383,2014-02-07,383,2014,2,7,398.19,396.88
384,2014-02-08,384,2014,2,8,398.21,396.89
385,2014-02-09,385,2014,2,9,398.23,396.89
386,2014-02-10,386,2014,2,10,398.24,396.9
387,2014-02-11,387,2014,2,11,398.26,396.9
388,2014-02-12,388,2014,2,12,398.28,396.91
389,2014-02-13,389,2014,2,13,398.3,396.91
390,2014-02-14,390,2014,2,14,398.32,396.92
391,2014-02-15,391,2014,2,15,398.34,396.92
392,2014-02-16,392,2014,2,16,398.36,396.93
393,2014-02-17,393,2014,2,17,398.38,396.93
394,2014-02-18,394,2014,2,18,398.39,396.94
395,2014-02-19,395,2014,2,19,398.41,396.94
396,2014-02-20,396,2014,2,20,398.43,396.95
397,2014-02-21,397,2014,2,21,398.45,396.95
398,2014-02-22,398,2014,2,22,398.47,396.96
399,2014-02-23,399,2014,2,23,398.49,396.96
400,2014-02-24,400,2014,2,24,398.5,396.97
401,2014-02-25,401,2014,2,25,398.52,396.97
402,2014-02-26,402,2014,2,26,398.54,396.98
403,2014-02-27,403,2014,2,27,398.56,396.98
404,2014-02-28,404,2014,2,28,398.57,396.99
405,2014-03-01,405,2014,3,1,398.59,396.99
406,2014-03-02,406,2014,3,2,398.61,397.0
407,2014-03-03,407,2014,3,3,398.62,397.01
408,2014-03-04,408,2014,3,4,398.64,397.01
409,2014-03-05,409,2014,3,5,398.65,397.02
410,2014-03-06,410,2014,3,6,398.67,397.02
411,2014-03-07,411,2014,3,7,398.68,397.03
412,2014-03-08,412,2014,3,8,398.7,397.03
413,2014-03-09,413,2014,3,9,398.71,397.04
414,2014-03-10,414,2014,3,10,398.72,397.04
415,2014-03-11,415,2014,3,11,398.74,397.05
416,2014-03-12,416,2014,3,12,398.75,397.05
417,2014-03-13,417,2014,3,13,398.76,397.06
418,2014-03-14,418,2014,3,14,398.77,397.06
419,2014-03-15,419,2014,3,15,398.78,397.07
420,2014-03-16,420,2014,3,16,398.79,397.07
421,2014-03-17,421,2014,3,17,398.8,397.08
422,2014-03-18,422,2014,3,18,398.81,397.08
423,2014-03-19,423,2014,3,19,398.82,397.09
424,2014-03-20,424,2014,3,20,398.83,397.09
425,2014-03-21,425,2014,3,21,398.84,397.1
426,2014-03-22,426,2014,3,22,398.85,397.1
427,2014-03-23,427,2014,3,23,398.86,397.11
428,2014-03-24,428,2014,3,24,398.87,397.11
429,2014-03-25,429,2014,3,25,398.88,397.12
430,2014-03-26,430,2014,3,26,398.89,397.12
431,2014-03-27,431,2014,3,27,398.89,397.13
432,2014-03-28,432,2014,3,28,398.9,397.13
433,2014-03-29,433,2014,3,29,398.91,397.14
434,2014-03-30,434,2014,3,30,398.92,397.14
435,2014-03-31,435,2014,3,31,398.92,397.15
436,2014-04-01,436,2014,4,1,398.93,397.15
437,2014-04-02,437,2014,4,2,398.94,397.16
438,2014-04-03,438,2014,4,3,398.95,397.16
439,2014-04-04,439,2014,4,4,398.95,397.17
440,2014-04-05,440,2014,4,5,398.96,397.17
441,2014-04-06,441,2014,4,6,398.97,397.18
442,2014-04-07,442,2014,4,7,398.98,397.18
443,2014-04-08,443,2014,4,8,398.99,397.19
444,2014-04-09,444,2014,4,9,398.99,397.19
445,2014-04-10,445,2014,4,10,399.0,397.2
446,2014-04-11,446,2014,4,11,399.01,397.2
447,2014-04-12,447,2014,4,12,399.02,397.21
448,2014-04-13,448,2014,4,13,399.03,397.21
449,2014-04-14,449,2014,4,14,399.04,397.22
450,2014-04-15,450,2014,4,15,399.05,397.22
451,2014-04-16,451,2014,4,16,399.06,397.23
452,2014-04-17,452,2014,4,17,399.07,397.23
453,2014-04-18,453,2014,4,18,399.08,397.24
454,2014-04-19,454,2014,4,19,399.09,397.24
455,2014-04-20,455,2014,4,20,399.1,397.25
456,2014-04-21,456,2014,4,21,399.11,397.25
457,2014-04-22,457,2014,4,22,399.12,397.26
458,2014-04-23,458,2014,4,23,399.13,397.26
459,2014-04-24,459,2014,4,24,399.14,397.27
460,2014-04-25,460,2014,4,25,399.15,397.27
461,2014-04-26,461,2014,4,26,399.16,397.28
462,2014-04-27,462,2014,4,27,399.17,397.28
463,2014-04-28,463,2014,4,28,399.18,397.29
464,2014-04-29,464,2014,4,29,399.19,397.29
465,2014-04-30,465,2014,4,30,399.2,397.3
466,2014-05-01,466,2014,5,1,399.21,397.3
467,2014-05-02,467,2014,5,2,399.22,397.31
468,2014-05-03,468,2014,5,3,399.23,397.31
469,2014-05-04,469,2014,5,4,399.24,397.32
470,2014-05-05,470,2014,5,5,399.25,397.32
471,2014-05-06,471,2014,5,6,399.26,397.33
472,2014-05-07,472,2014,5,7,399.27,397.33
473,2014-05-08,473,2014,5,8,399.28,397.34
474,2014-05-09,474,2014,5,9,399.28,397.34
475,2014-05-10,475,2014,5,10,399.29,397.35
476,2014-05-11,476,2014,5,11,399.3,397.35
477,2014-05-12,477,2014,5,12,399.3,397.36
478,2014-05-13,478,2014,5,13,399.31,397.36
479,2014-05-14,479,2014,5,14,399.31,397.37
480,2014-05-15,480,2014,5,15,399.31,397.37
481,2014-05-16,481,2014,5,16,399.32,397.38
482,2014-05-17,482,2014,5,17,399.32,397.38
483,2014-05-18,483,2014,5,18,399.32,397.39
484,2014-05-19,484,2014,5,19,399.32,397.39
485,2014-05-20,485,2014,5,20,399.31,397.4
486,2014-05-21,486,2014,5,21,399.31,397.4
487,2014-05-22,487,2014,5,22,399.31,397.41
488,2014-05-23,488,2014,5,23,399.3,397.41
489,2014-05-24,489,2014,5,24,399.3,397.42
490,2014-05-25,490,2014,5,25,399.29,397.42
491,2014-05-26,491,2014,5,26,399.28,397.43
492,2014-05-27,492,2014,5,27,399.27,397.43
493,2014-05-28,493,2014,5,28,399.25,397.44
494,2014-05-29,494,2014,5,29,399.24,397.44
495,2014-05-30,495,2014,5,30,399.22,397.44
496,2014-05-31,496,2014,5,31,399.21,397.45
497,2014-06-01,497,2014,6,1,399.19,397.45
498,2014-06-02,498,2014,6,2,399.17,397.46
499,2014-06-03,499,2014,6,3,399.15,397.46
500,2014-06-04,500,2014,6,4,399.12,397.47
501,2014-06-05,501,2014,6,5,399.1,397.47
502,2014-06-06,502,2014,6,6,399.07,397.48
503,2014-06-07,503,2014,6,7,399.04,397.48
504,2014-06-08,504,2014,6,8,399.01,397.49
505,2014-06-09,505,2014,6,9,398.98,397.49
506,2014-06-10,506,2014,6,10,398.95,397.5
507,2014-06-11,507,2014,6,11,398.91,397.5
508,2014-06-12,508,2014,6,12,398.87,397.51
509,2014-06-13,509,2014,6,13,398.83,397.51
510,2014-06-14,510,2014,6,14,398.79,397.52
511,2014-06-15,511,2014,6,15,398.75,397.52
512,2014-06-16,512,2014,6,16,398.7,397.53
513,2014-06-17,513,2014,6,17,398.66,397.53
514,2014-06-18,514,2014,6,18,398.61,397.54
515,2014-06-19,515,2014,6,19,398.56,397.54
516,2014-06-20,516,2014,6,20,398.51,397.55
517,2014-06-21,517,2014,6,21,398.46,397.55
518,2014-06-22,518,2014,6,22,398.4,397.56
519,2014-06-23,519,2014,6,23,398.34,397.56
520,2014-06-24,520,2014,6,24,398.29,397.57
521,2014-06-25,521,2014,6,25,398.23,397.57
522,2014-06-26,522,2014,6,26,398.16,397.58
523,2014-06-27,523,2014,6,27,398.1,397.58
524,2014-06-28,524,2014,6,28,398.04,397.59
525,2014-06-29,525,2014,6,29,397.97,397.59
526,2014-06-30,526,2014,6,30,397.91,397.6
527,2014-07-01,527,2014,7,1,397.84,397.6
528,2014-07-02,528,2014,7,2,397.77,397.61
529,2014-07-03,529,2014,7,3,397.7,397.61
530,2014-07-04,530,2014,7,4,397.63,397.62
531,2014-07-05,531,2014,7,5,397.55,397.62
532,2014-07-06,532,2014,7,6,397.48,397.63
533,2014-07-07,533,2014,7,7,397.4,397.63
534,2014-07-08,534,2014,7,8,397.33,397.64
535,2014-07-09,535,2014,7,9,397.25,397.64
536,2014-07-10,536,2014,7,10,397.17,397.65
